Filename,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127
Right Turn_original_4.png_f9076b7d-2291-4822-bd79-251408d03f2e.png,14.0,156.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,100.0,9.0,0.0,0.0,0.0,0.0,1.0,17.0,31.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,26.0,156.0,46.0,0.0,0.0,0.0,0.0,6.0,156.0,156.0,14.0,0.0,0.0,0.0,0.0,20.0,63.0,13.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,97.0,40.0,4.0,0.0,0.0,0.0,0.0,156.0,156.0,46.0,0.0,0.0,0.0,0.0,0.0,156.0,57.0,22.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,71.0,1.0,0.0,0.0,0.0,0.0,4.0,156.0,23.0,0.0,0.0,0.0,0.0,0.0,12.0,150.0,14.0,1.0,0.0,0.0,0.0,2.0,3.0,45.0,0.0,0.0,0.0,1.0,4.0,10.0,3.0,2.0
Right Turn_original_4.png_fcd8e314-4d74-4d40-8883-7dea3427f0e4.png,24.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,150.0,3.0,1.0,0.0,0.0,0.0,0.0,29.0,179.0,1.0,0.0,0.0,2.0,1.0,0.0,40.0,20.0,0.0,0.0,1.0,9.0,3.0,0.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,179.0,1.0,0.0,0.0,4.0,2.0,0.0,19.0,25.0,0.0,0.0,0.0,19.0,7.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,179.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,28.0,0.0,0.0,0.0,28.0,4.0,0.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,179.0,1.0,0.0,0.0,4.0,1.0,0.0,20.0,21.0,0.0,0.0,0.0,17.0,5.0,2.0,2.0
Right Turn_original_5.png_0269c44f-c31f-4464-9c2c-409e0b8f8c86.png,142.0,43.0,20.0,5.0,11.0,0.0,0.0,2.0,2.0,2.0,16.0,21.0,119.0,5.0,5.0,0.0,0.0,0.0,6.0,4.0,26.0,5.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,99.0,142.0,131.0,4.0,1.0,0.0,0.0,0.0,113.0,62.0,95.0,17.0,22.0,6.0,25.0,22.0,24.0,1.0,0.0,0.0,5.0,6.0,142.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,142.0,70.0,28.0,0.0,0.0,0.0,0.0,2.0,142.0,59.0,12.0,0.0,0.0,0.0,1.0,8.0,84.0,5.0,2.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,63.0,105.0,81.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,26.0,0.0,0.0,0.0,0.0,0.0,83.0,17.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Right Turn_original_5.png_028b0009-1b8e-4adc-85f7-23cc4f152122.png,14.0,160.0,19.0,0.0,0.0,0.0,0.0,2.0,13.0,87.0,9.0,0.0,0.0,0.0,0.0,4.0,25.0,39.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,160.0,43.0,0.0,0.0,0.0,0.0,8.0,160.0,160.0,14.0,0.0,0.0,0.0,0.0,29.0,59.0,10.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,84.0,34.0,3.0,0.0,0.0,0.0,0.0,160.0,160.0,48.0,0.0,0.0,0.0,0.0,0.0,160.0,52.0,36.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,4.0,160.0,22.0,1.0,0.0,0.0,0.0,1.0,7.0,133.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Right Turn_original_5.png_02fc4c42-2bff-4dc4-9edd-acee1b2d4654.png,158.0,6.0,0.0,0.0,0.0,0.0,5.0,15.0,119.0,4.0,0.0,0.0,0.0,0.0,12.0,24.0,158.0,16.0,0.0,0.0,1.0,0.0,0.0,4.0,14.0,2.0,0.0,1.0,49.0,1.0,0.0,0.0,158.0,12.0,0.0,0.0,0.0,0.0,4.0,14.0,120.0,4.0,0.0,0.0,0.0,1.0,14.0,23.0,158.0,19.0,0.0,0.0,1.0,0.0,0.0,7.0,25.0,2.0,0.0,0.0,57.0,5.0,0.0,0.0,158.0,5.0,0.0,0.0,0.0,0.0,8.0,37.0,76.0,1.0,0.0,0.0,0.0,0.0,40.0,52.0,158.0,6.0,0.0,0.0,0.0,0.0,1.0,28.0,30.0,1.0,0.0,0.0,51.0,6.0,0.0,1.0,158.0,21.0,0.0,0.0,0.0,0.0,1.0,6.0,68.0,4.0,0.0,0.0,0.0,0.0,7.0,10.0,158.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,2.0,0.0,0.0,35.0,4.0,0.0,0.0
Right Turn_original_5.png_0a63a9f0-27e0-4fde-97a2-2000bfa37669.png,12.0,153.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,105.0,7.0,0.0,0.0,0.0,0.0,1.0,22.0,34.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,30.0,153.0,38.0,0.0,0.0,0.0,0.0,5.0,153.0,153.0,10.0,0.0,0.0,0.0,0.0,15.0,75.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,101.0,37.0,2.0,0.0,0.0,0.0,0.0,153.0,153.0,40.0,0.0,0.0,0.0,0.0,0.0,153.0,72.0,21.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,2.0,153.0,29.0,0.0,0.0,0.0,0.0,0.0,7.0,153.0,18.0,1.0,0.0,0.0,0.0,1.0,3.0,46.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0
Right Turn_original_5.png_1102f52e-870a-4a53-a1dd-9b3e91d84a83.png,118.0,98.0,2.0,1.0,0.0,0.0,0.0,0.0,132.0,117.0,0.0,0.0,0.0,0.0,0.0,3.0,116.0,59.0,0.0,0.0,0.0,0.0,0.0,8.0,43.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,29.0,0.0,0.0,0.0,0.0,40.0,65.0,132.0,64.0,0.0,0.0,0.0,0.0,6.0,81.0,119.0,11.0,0.0,0.0,0.0,0.0,10.0,84.0,73.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,95.0,102.0,132.0,65.0,0.0,0.0,0.0,0.0,10.0,66.0,122.0,46.0,0.0,0.0,0.0,0.0,3.0,25.0,51.0,22.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,53.0,42.0,87.0,25.0,0.0,0.0,0.0,0.0,61.0,124.0,89.0,15.0,0.0,0.0,0.0,0.0,13.0,106.0,11.0,1.0,0.0,0.0,0.0,0.0,9.0,30.0
Right Turn_original_5.png_1184b9b4-f03e-4330-966c-ec6717260fce.png,0.0,0.0,9.0,0.0,0.0,1.0,26.0,0.0,11.0,14.0,30.0,0.0,0.0,4.0,142.0,20.0,70.0,13.0,2.0,0.0,0.0,0.0,97.0,105.0,31.0,0.0,0.0,0.0,0.0,0.0,79.0,71.0,0.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,164.0,0.0,0.0,0.0,0.0,0.0,174.0,79.0,14.0,0.0,0.0,0.0,8.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,41.0,76.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,141.0,29.0,31.0,0.0,0.0,0.0,0.0,2.0,174.0,15.0,1.0,0.0,0.0,0.0,1.0,39.0,72.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,141.0,17.0,12.0,0.0,0.0,0.0,5.0,8.0,174.0,4.0,0.0,0.0,0.0,0.0,1.0,41.0,41.0,1.0,0.0,0.0,1.0,1.0,8.0,19.0
Right Turn_original_5.png_1971fbcd-0144-4be7-8b61-6bdc06821f17.png,16.0,65.0,64.0,0.0,0.0,0.0,0.0,1.0,159.0,105.0,26.0,0.0,0.0,0.0,0.0,15.0,159.0,89.0,28.0,0.0,0.0,0.0,0.0,17.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,19.0,1.0,2.0,1.0,0.0,3.0,159.0,61.0,7.0,0.0,0.0,0.0,0.0,49.0,159.0,86.0,39.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,3.0,4.0,12.0,1.0,0.0,2.0,159.0,158.0,25.0,0.0,0.0,0.0,0.0,12.0,50.0,139.0,137.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,1.0,7.0,1.0,1.0,10.0,128.0,28.0,7.0,0.0,0.0,0.0,0.0,21.0,12.0,23.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right Turn_original_5.png_1975ebcd-79a7-4128-97e0-fcc6a38c9940.png,33.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,156.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,113.0,1.0,0.0,0.0,0.0,0.0,4.0,27.0,156.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,156.0,5.0,0.0,0.0,0.0,0.0,1.0,25.0,134.0,1.0,0.0,0.0,0.0,0.0,12.0,58.0,156.0,2.0,0.0,0.0,1.0,0.0,1.0,21.0,33.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,156.0,19.0,0.0,0.0,0.0,0.0,1.0,7.0,156.0,7.0,0.0,0.0,0.0,0.0,4.0,24.0,140.0,6.0,0.0,0.0,1.0,0.0,1.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,156.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,150.0,3.0,0.0,0.0,0.0,0.0,5.0,30.0,87.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0
Right Turn_original_5.png_1d2296ca-61d1-42cf-b62d-b5935305d914.png,13.0,153.0,29.0,0.0,0.0,0.0,0.0,1.0,12.0,86.0,13.0,0.0,0.0,0.0,0.0,3.0,23.0,36.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,153.0,63.0,0.0,0.0,0.0,0.0,6.0,153.0,153.0,26.0,0.0,0.0,0.0,0.0,26.0,67.0,16.0,1.0,1.0,0.0,0.0,0.0,30.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,77.0,33.0,4.0,0.0,0.0,0.0,0.0,153.0,153.0,53.0,1.0,0.0,0.0,0.0,0.0,153.0,58.0,36.0,4.0,0.0,0.0,0.0,0.0,19.0,3.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,96.0,2.0,0.0,0.0,0.0,1.0,2.0,153.0,33.0,1.0,0.0,0.0,0.0,3.0,7.0,153.0,19.0,3.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,0.0,0.0,0.0,1.0,9.0,5.0,7.0
Right Turn_original_5.png_212a820a-214c-4b33-8e76-938f2aea9cd2.png,4.0,96.0,115.0,0.0,0.0,0.0,0.0,0.0,79.0,130.0,38.0,0.0,0.0,0.0,0.0,0.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,123.0,109.0,0.0,0.0,0.0,1.0,6.0,145.0,145.0,33.0,0.0,0.0,0.0,0.0,5.0,130.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,110.0,6.0,1.0,0.0,0.0,0.0,36.0,92.0,145.0,5.0,0.0,0.0,0.0,0.0,10.0,98.0,142.0,1.0,1.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,17.0,54.0,145.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,83.0,0.0,0.0,3.0,8.0,0.0,0.0,6.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0
Right Turn_original_5.png_21793a10-5418-46c1-8bd1-adc47ad0cb52.png,59.0,138.0,39.0,0.0,0.0,0.0,2.0,14.0,58.0,138.0,87.0,0.0,0.0,0.0,0.0,7.0,49.0,61.0,11.0,10.0,5.0,2.0,0.0,5.0,0.0,2.0,10.0,35.0,11.0,1.0,0.0,0.0,55.0,66.0,34.0,13.0,11.0,8.0,10.0,21.0,138.0,109.0,15.0,0.0,0.0,0.0,0.0,62.0,126.0,30.0,10.0,43.0,21.0,0.0,0.0,37.0,0.0,2.0,17.0,62.0,21.0,1.0,0.0,0.0,55.0,37.0,25.0,35.0,40.0,2.0,1.0,20.0,138.0,138.0,11.0,0.0,0.0,0.0,0.0,44.0,91.0,108.0,35.0,20.0,12.0,6.0,10.0,29.0,3.0,1.0,2.0,14.0,15.0,19.0,21.0,7.0,60.0,9.0,0.0,5.0,19.0,3.0,4.0,32.0,138.0,77.0,1.0,0.0,0.0,0.0,0.0,45.0,138.0,17.0,0.0,0.0,0.0,1.0,6.0,78.0,8.0,0.0,0.0,0.0,0.0,4.0,12.0,12.0
Right Turn_original_5.png_2487e9b8-f009-43b4-8432-306060d9e3d7.png,35.0,87.0,46.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,73.0,0.0,0.0,0.0,0.0,0.0,94.0,52.0,24.0,0.0,0.0,0.0,0.0,3.0,28.0,5.0,0.0,2.0,4.0,0.0,0.0,2.0,53.0,144.0,89.0,0.0,0.0,0.0,0.0,1.0,26.0,119.0,144.0,0.0,0.0,0.0,0.0,0.0,144.0,116.0,28.0,0.0,0.0,0.0,0.0,6.0,50.0,3.0,0.0,1.0,10.0,4.0,1.0,6.0,144.0,29.0,6.0,0.0,0.0,0.0,2.0,39.0,101.0,29.0,27.0,0.0,0.0,0.0,8.0,23.0,144.0,24.0,3.0,0.0,0.0,0.0,0.0,53.0,57.0,0.0,0.0,2.0,20.0,1.0,1.0,9.0,106.0,0.0,0.0,0.0,0.0,1.0,17.0,91.0,60.0,0.0,0.0,0.0,0.0,3.0,55.0,69.0,144.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,27.0,0.0,0.0,8.0,20.0,0.0,0.0,6.0
Right Turn_original_5.png_2b67b22e-94c1-46d5-8229-b7b663075827.png,3.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,108.0,157.0,78.0,0.0,0.0,0.0,0.0,8.0,87.0,36.0,2.0,0.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,23.0,51.0,35.0,0.0,0.0,0.0,0.0,1.0,170.0,75.0,11.0,0.0,0.0,0.0,0.0,46.0,156.0,14.0,6.0,0.0,0.0,1.0,1.0,33.0,0.0,1.0,5.0,2.0,6.0,4.0,2.0,0.0,83.0,66.0,35.0,0.0,0.0,0.0,0.0,11.0,170.0,88.0,7.0,0.0,0.0,0.0,0.0,47.0,103.0,56.0,42.0,0.0,0.0,0.0,0.0,5.0,14.0,24.0,22.0,2.0,2.0,0.0,1.0,3.0,139.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,170.0,2.0,0.0,0.0,0.0,0.0,0.0,129.0,47.0,9.0,7.0,0.0,0.0,0.0,0.0,15.0,52.0,7.0,2.0,0.0,0.0,0.0,1.0,18.0
Right Turn_original_5.png_390b40fa-408f-4d65-907b-fc2fa3bef29f.png,0.0,9.0,75.0,5.0,3.0,8.0,20.0,0.0,8.0,16.0,50.0,1.0,1.0,6.0,39.0,6.0,62.0,22.0,6.0,0.0,0.0,0.0,19.0,46.0,10.0,2.0,1.0,1.0,4.0,2.0,7.0,11.0,4.0,94.0,159.0,1.0,0.0,0.0,0.0,0.0,22.0,147.0,159.0,0.0,0.0,0.0,0.0,0.0,139.0,159.0,56.0,0.0,0.0,0.0,0.0,2.0,17.0,34.0,27.0,3.0,2.0,0.0,0.0,0.0,33.0,26.0,34.0,0.0,0.0,0.0,2.0,19.0,134.0,44.0,57.0,0.0,0.0,1.0,3.0,27.0,159.0,59.0,7.0,0.0,0.0,0.0,1.0,60.0,52.0,17.0,7.0,0.0,0.0,0.0,2.0,15.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,121.0,0.0,0.0,0.0,0.0,1.0,4.0,39.0,159.0,0.0,0.0,0.0,0.0,0.0,3.0,82.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0
Right Turn_original_5.png_3a44ec6a-0a5d-4063-bd19-a6f053d0477e.png,81.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,202.0,21.0,0.0,0.0,0.0,0.0,1.0,10.0,94.0,3.0,0.0,0.0,0.0,0.0,8.0,23.0,59.0,3.0,0.0,0.0,7.0,1.0,0.0,4.0,72.0,2.0,0.0,0.0,0.0,0.0,15.0,27.0,202.0,14.0,0.0,0.0,0.0,0.0,3.0,32.0,117.0,2.0,0.0,0.0,0.0,0.0,21.0,41.0,50.0,1.0,0.0,0.0,7.0,1.0,1.0,15.0,68.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,202.0,30.0,0.0,0.0,0.0,0.0,1.0,12.0,146.0,8.0,0.0,0.0,0.0,0.0,8.0,15.0,32.0,1.0,0.0,0.0,5.0,1.0,1.0,6.0,53.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,202.0,22.0,0.0,0.0,0.0,0.0,1.0,4.0,142.0,6.0,0.0,0.0,0.0,0.0,4.0,8.0,18.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0
Right Turn_original_5.png_3b294374-e778-4c96-b88f-1317560641e0.png,50.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,178.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,120.0,3.0,0.0,0.0,0.0,0.0,3.0,25.0,85.0,3.0,0.0,0.0,6.0,1.0,0.0,5.0,42.0,1.0,0.0,0.0,0.0,0.0,9.0,28.0,178.0,10.0,0.0,0.0,0.0,0.0,2.0,30.0,152.0,2.0,0.0,0.0,0.0,0.0,9.0,48.0,83.0,1.0,0.0,0.0,6.0,1.0,1.0,16.0,46.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,178.0,22.0,0.0,0.0,0.0,0.0,1.0,11.0,178.0,8.0,0.0,0.0,0.0,0.0,2.0,17.0,67.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,178.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,171.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0
Right Turn_original_5.png_3df46b75-2cb7-46f2-9f82-1bc095d39abc.png,1.0,8.0,14.0,3.0,2.0,0.0,0.0,0.0,149.0,31.0,3.0,1.0,0.0,0.0,0.0,0.0,158.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,15.0,1.0,0.0,0.0,11.0,19.0,142.0,25.0,3.0,1.0,0.0,0.0,27.0,26.0,158.0,52.0,0.0,0.0,0.0,0.0,2.0,24.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,157.0,112.0,46.0,1.0,0.0,0.0,0.0,0.0,158.0,118.0,158.0,7.0,0.0,0.0,0.0,0.0,20.0,130.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,46.0,37.0,25.0,2.0,0.0,0.0,0.0,0.0,55.0,31.0,158.0,16.0,0.0,0.0,0.0,0.0,10.0,33.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
Right Turn_original_5.png_3e9bfbaa-b6e9-4b50-8d9f-c1b5335d386b.png,93.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,192.0,25.0,0.0,0.0,0.0,0.0,1.0,6.0,93.0,3.0,0.0,0.0,0.0,0.0,4.0,17.0,87.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,88.0,2.0,0.0,0.0,0.0,0.0,12.0,24.0,192.0,12.0,0.0,0.0,0.0,0.0,1.0,28.0,113.0,1.0,0.0,0.0,0.0,0.0,17.0,44.0,86.0,1.0,0.0,0.0,3.0,0.0,1.0,18.0,75.0,3.0,0.0,0.0,0.0,0.0,6.0,13.0,192.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,142.0,8.0,0.0,0.0,0.0,0.0,5.0,14.0,70.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,54.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,192.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,136.0,6.0,0.0,0.0,0.0,0.0,2.0,10.0,48.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
Right Turn_original_5.png_3ea22de6-4f5f-4a39-bca1-6362487678f9.png,0.0,12.0,49.0,7.0,1.0,3.0,1.0,0.0,3.0,11.0,41.0,7.0,1.0,1.0,0.0,1.0,2.0,17.0,19.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,107.0,134.0,50.0,42.0,10.0,0.0,0.0,12.0,102.0,143.0,113.0,1.0,0.0,0.0,0.0,117.0,143.0,79.0,13.0,0.0,0.0,0.0,3.0,20.0,9.0,0.0,2.0,2.0,1.0,0.0,1.0,10.0,44.0,27.0,39.0,143.0,49.0,0.0,1.0,88.0,60.0,85.0,92.0,11.0,1.0,0.0,4.0,143.0,34.0,9.0,8.0,1.0,0.0,0.0,33.0,38.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,7.0,1.0,5.0,94.0,95.0,17.0,18.0,9.0,124.0,10.0,20.0,11.0,13.0,33.0,27.0,25.0,143.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0
Right Turn_original_5.png_44b9704d-8dbe-4a2d-b39b-a96a38d0e437.png,24.0,2.0,7.0,0.0,0.0,0.0,0.0,6.0,152.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,179.0,1.0,0.0,0.0,2.0,1.0,0.0,38.0,19.0,0.0,0.0,1.0,9.0,3.0,0.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,179.0,1.0,0.0,0.0,5.0,2.0,0.0,18.0,24.0,0.0,0.0,0.0,19.0,7.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,179.0,2.0,0.0,0.0,6.0,1.0,0.0,7.0,27.0,0.0,0.0,0.0,27.0,5.0,0.0,1.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,179.0,1.0,0.0,0.0,4.0,1.0,0.0,19.0,21.0,0.0,0.0,1.0,16.0,6.0,2.0,2.0
Right Turn_original_5.png_455baa8c-593c-4e62-a7ca-e737d1701bd6.png,49.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,177.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,122.0,4.0,0.0,0.0,0.0,0.0,2.0,23.0,84.0,4.0,0.0,0.0,5.0,1.0,0.0,4.0,42.0,1.0,0.0,0.0,0.0,0.0,10.0,27.0,177.0,11.0,0.0,0.0,0.0,0.0,3.0,27.0,157.0,2.0,0.0,0.0,0.0,0.0,9.0,46.0,83.0,2.0,0.0,0.0,4.0,1.0,1.0,16.0,45.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,177.0,20.0,0.0,0.0,0.0,0.0,1.0,9.0,177.0,8.0,0.0,0.0,0.0,0.0,2.0,16.0,67.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,177.0,15.0,0.0,0.0,0.0,0.0,1.0,3.0,176.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0
