Filename,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127
Left Turn_original_2.png_4a8cb342-c962-4d16-baed-4184d3d34635.png,0,0,0,0,0,0,0,0,103,1,0,0,0,0,0,2,162,1,0,0,0,1,6,42,14,0,0,0,21,49,46,16,0,0,0,0,0,0,3,0,128,2,0,0,0,0,9,11,162,7,0,0,0,0,2,23,47,1,0,0,0,4,25,31,0,0,0,0,0,0,12,1,85,0,0,0,0,0,41,39,162,3,0,0,0,0,1,31,137,1,0,0,0,0,3,47,0,0,0,0,0,0,39,2,29,0,0,0,0,0,162,60,155,1,0,0,0,0,101,162,96,0,0,0,0,0,60,82
Left Turn_original_2.png_4be44f5f-ab70-4ffc-8aa8-47794b23a296.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_2.png_4e6f2abe-e0d2-4504-9041-d3d77a5817e1.png,81,14,0,0,0,0,0,1,167,14,0,0,0,0,0,2,131,5,0,0,0,0,0,2,3,1,0,0,0,0,0,1,82,7,0,0,0,1,12,9,167,10,0,0,0,0,0,11,158,2,0,0,0,0,0,13,4,0,0,0,0,0,0,2,27,0,0,0,0,6,167,34,167,2,0,0,0,0,52,132,133,1,0,0,0,0,0,20,2,0,0,0,0,0,0,2,0,0,0,0,0,1,167,19,26,0,0,0,0,0,105,115,25,0,0,0,0,0,2,27,2,0,0,0,0,0,0,1
Left Turn_original_2.png_50e3f22c-93fa-4790-845a-7a7f6be98edd.png,0,46,159,0,0,0,0,0,20,128,87,0,0,0,0,0,15,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,85,159,0,0,0,0,8,159,157,40,0,0,0,0,14,114,21,0,0,0,0,0,2,1,0,0,0,0,0,0,0,118,3,1,0,0,0,0,43,159,2,0,0,0,0,0,55,132,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,106,0,0,0,0,0,0,39,159,0,0,0,0,0,0,53,85,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Left Turn_original_2.png_55f09aef-3af1-4ca9-9f71-28aa47067c1a.png,5,44,70,0,0,0,0,0,15,41,90,0,0,0,0,0,114,53,14,0,0,0,0,2,20,3,1,0,0,0,0,1,2,75,153,0,0,0,0,0,41,128,153,0,0,0,0,1,153,153,23,0,0,0,0,3,29,16,9,0,0,0,0,0,10,12,24,0,0,1,5,13,151,30,36,0,0,3,4,26,153,31,2,0,0,0,0,52,41,6,3,0,1,0,0,5,5,0,0,0,0,4,28,27,128,0,0,0,0,6,26,66,153,0,0,0,0,0,2,84,18,0,0,0,0,1,5,12
Left Turn_original_2.png_56a082e4-0e1f-4110-abdc-20da56adfb0f.png,153,59,1,0,0,0,0,0,97,55,10,0,0,0,0,0,138,35,0,0,0,0,0,0,15,1,0,0,1,2,2,1,153,40,0,0,0,0,1,24,153,33,3,0,0,0,6,22,153,26,0,0,0,0,1,9,27,5,4,1,1,0,1,0,153,1,0,0,0,0,26,153,83,0,0,0,0,0,60,122,117,8,1,0,0,0,12,59,17,9,15,2,0,0,0,0,153,9,0,0,0,0,9,63,76,4,0,0,0,0,14,30,43,4,0,0,0,0,3,12,9,3,2,0,0,0,0,0
Left Turn_original_2.png_5b8589be-e720-4900-8af8-d907bc012f5c.png,146,13,0,0,0,0,0,5,130,4,0,0,0,0,0,22,146,18,0,0,1,0,0,2,16,2,0,2,14,0,0,0,146,24,0,0,0,0,0,4,146,9,0,0,0,0,1,22,146,24,0,0,0,0,0,6,28,3,0,1,20,1,0,0,146,8,0,0,0,0,0,19,133,2,0,0,0,0,9,71,146,7,0,0,0,0,1,26,35,2,0,2,24,1,0,0,146,23,0,0,0,0,0,2,139,15,0,0,0,0,1,9,146,19,0,0,0,0,0,2,31,4,0,0,19,1,0,0
Left Turn_original_2.png_5c2a09d0-90b5-4a40-9640-8fc4ea0115b6.png,141,96,0,4,20,7,0,0,152,106,0,0,0,0,0,10,93,26,1,0,0,0,0,5,2,4,2,1,2,1,0,0,105,34,1,12,10,0,10,93,152,90,0,0,0,0,3,88,117,12,1,0,1,2,3,39,3,5,4,1,1,2,1,1,148,32,0,0,0,0,10,148,152,65,0,0,0,0,4,111,101,47,0,0,2,4,1,8,1,1,0,0,3,4,0,0,91,64,0,0,0,0,0,1,47,35,0,0,0,0,0,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Left Turn_original_2.png_5d4b3d14-9406-4aed-94ea-98f0d286135e.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_2.png_5e44acbb-24c4-4632-b918-a9a38b9af86a.png,1,2,67,80,45,1,0,0,6,3,16,24,25,13,29,18,0,0,0,0,0,3,105,24,0,0,0,0,0,0,21,4,20,18,20,33,118,2,0,1,141,21,6,1,0,0,35,108,18,0,0,0,0,0,148,98,0,0,0,0,0,0,60,12,41,15,4,10,148,14,0,0,148,42,1,0,1,0,3,31,101,4,0,0,0,0,63,64,0,0,0,0,0,0,38,8,30,5,0,16,143,5,0,0,148,21,0,0,2,0,0,33,139,3,0,0,0,0,67,95,0,0,0,0,0,0,56,13
Left Turn_original_2.png_5ef7cca9-8c0a-4ab5-a345-a6d41d2af5b0.png,38,2,0,0,95,32,0,5,168,7,0,0,1,0,24,88,86,0,0,0,0,0,90,119,78,0,0,0,0,0,65,85,54,2,0,19,150,4,0,0,168,10,0,0,2,0,4,69,128,1,0,0,0,0,62,138,66,0,0,0,0,0,7,57,36,3,0,8,94,4,0,0,168,34,0,0,2,0,0,10,143,9,0,0,0,0,8,23,23,2,0,0,0,0,1,7,2,0,0,0,7,1,0,0,16,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Left Turn_original_2.png_62c90ef0-d13c-4d8e-ac40-120bcbf95da6.png,0,0,0,89,150,0,0,0,19,1,1,21,47,4,2,17,150,0,0,0,2,1,2,150,57,0,0,0,0,0,3,49,0,0,0,87,150,0,0,0,92,19,15,36,26,1,0,11,150,34,1,0,0,0,0,77,35,5,0,0,0,0,0,10,0,0,0,91,150,0,0,0,135,23,4,29,33,0,0,10,150,74,5,0,0,0,0,13,5,5,0,0,0,0,0,0,0,0,0,20,67,81,38,0,28,34,3,5,12,36,61,1,29,71,18,0,0,4,14,1,0,0,0,0,0,0,0,0
Left Turn_original_2.png_655a5ef1-afba-40d0-b203-83e71a5cfb20.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_2.png_6b734d71-11a2-4b00-84a4-f2268aaba946.png,0,25,166,0,0,0,0,0,12,92,97,2,4,1,0,0,9,12,3,3,5,1,1,2,4,1,0,0,0,0,0,1,46,85,166,0,0,0,0,4,166,166,59,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,166,4,0,0,0,0,0,59,105,1,0,0,1,1,0,9,1,0,0,0,0,0,1,1,126,0,0,0,0,0,0,31,166,0,0,0,0,0,0,52,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_2.png_6d40cb50-4cd4-4f45-b283-d4fd6076c9da.png,0,0,0,0,0,0,25,4,108,1,0,0,0,0,144,144,144,4,0,0,0,0,14,144,12,0,0,0,144,71,24,20,0,0,0,0,0,0,5,1,132,7,0,0,0,0,43,53,144,30,0,0,0,0,3,41,28,7,3,2,144,30,1,2,0,0,0,0,0,0,7,1,27,0,0,0,0,0,144,95,144,12,2,0,0,0,32,120,16,10,13,6,43,19,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,28,13,34,10,4,0,0,0,6,16,4,5,16,5,7,1,0,0
Left Turn_original_2.png_6df7dcca-6b83-4edc-868b-32a7610bc6a3.png,71,139,5,1,5,1,0,0,76,123,5,6,5,1,0,0,1,2,3,7,8,1,0,0,0,0,0,0,0,0,0,0,120,83,1,2,9,20,16,17,139,124,1,3,19,14,1,13,20,3,0,9,89,74,1,2,0,0,0,0,4,7,0,0,110,4,0,26,40,37,14,42,139,9,0,0,2,8,2,86,49,1,0,0,56,139,7,15,0,0,0,0,12,78,14,0,74,1,1,27,8,0,4,136,139,1,0,0,0,0,0,130,27,4,0,0,6,48,4,12,0,0,0,0,2,58,38,2
Left Turn_original_2.png_6ee6b11d-b6c9-4c7b-8731-f4c913e6d2fb.png,109,102,14,0,0,0,0,65,45,88,26,0,0,0,0,27,90,88,14,0,0,0,0,35,7,20,11,4,0,0,0,1,37,162,141,0,0,0,0,2,162,162,50,0,0,0,0,44,121,20,1,0,0,0,0,71,9,9,3,0,0,0,0,7,50,88,24,0,0,0,0,12,162,118,7,0,0,0,0,102,110,78,6,0,0,0,0,15,23,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,8,28,8,0,0,0,0,0,13,15,1,0,0,0,0,1,11
Left Turn_original_2.png_710648d2-4faa-4fd0-9257-05a0d95c7ae1.png,0,24,161,0,0,0,0,0,11,97,97,0,0,0,0,0,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,78,161,0,0,0,0,6,161,161,67,0,0,0,0,10,111,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110,6,2,0,0,0,0,43,161,3,0,0,0,0,0,63,138,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,111,0,0,0,0,0,0,36,161,0,0,0,0,0,0,69,79,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Left Turn_original_2.png_71a191b5-50c9-4eb0-99a8-000fe8a37bc1.png,44,3,0,0,1,2,4,41,106,24,1,0,0,0,0,69,140,13,0,0,0,0,0,127,131,0,0,0,1,0,1,140,36,25,2,0,0,0,2,11,103,137,18,0,0,0,0,10,140,75,3,0,0,0,0,126,111,50,22,14,6,0,0,78,2,3,0,0,0,0,0,1,92,22,2,0,0,0,0,38,140,108,11,0,0,0,0,52,30,140,91,13,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,13,6,1,0,0,0,0,7,23,23,6,0,0,0,0,9
Left Turn_original_2.png_7866bbec-149d-4511-9eb4-71c7e1e17d19.png,158,18,0,0,0,0,0,0,111,11,0,0,0,0,0,0,158,10,0,0,2,0,0,0,9,0,0,0,25,5,0,0,158,16,0,0,0,0,0,1,147,7,0,0,0,0,1,6,158,9,0,0,2,0,0,2,14,1,0,0,27,4,0,0,158,4,0,0,0,0,0,9,133,1,0,0,0,0,5,31,158,2,0,0,1,0,0,11,17,0,0,0,16,7,0,0,158,7,0,0,0,0,0,9,111,2,0,0,0,0,6,19,138,3,0,0,0,0,1,9,14,0,0,1,11,1,0,0
Left Turn_original_2.png_789abe5e-8296-40e9-b9db-ef2df8ac3854.png,0,22,149,0,0,0,0,0,0,43,139,0,0,0,0,0,13,53,29,0,0,0,0,0,3,2,0,0,1,0,0,0,1,51,149,0,0,0,0,1,32,145,149,0,0,0,0,3,149,149,34,0,0,0,0,3,22,5,0,0,0,0,0,0,9,11,29,0,0,0,3,28,121,31,25,0,0,0,1,76,149,24,2,0,0,0,0,51,32,0,0,0,0,0,0,2,25,0,0,0,0,0,0,16,149,0,0,0,0,0,0,38,149,0,0,0,0,0,0,30,19,0,0,0,0,0,0,1
Left Turn_original_2.png_82ced44c-be6c-4e95-a2fe-ffa504c65818.png,47,3,0,0,0,0,0,1,169,17,0,0,0,0,0,4,91,4,0,0,0,0,6,10,149,7,0,0,0,0,0,5,48,1,0,0,0,0,6,9,169,6,0,0,0,0,3,38,98,1,0,0,0,0,43,56,147,1,0,0,0,0,6,39,48,2,0,0,0,1,2,3,169,26,0,0,0,0,0,8,143,9,0,0,0,0,8,12,140,9,0,0,0,0,1,6,31,1,0,0,0,1,2,4,169,24,0,0,0,0,0,1,127,15,0,0,0,0,0,0,107,13,0,0,0,0,0,0
Left Turn_original_2.png_8948b95d-1fd0-40b2-a494-aa8573ae2c56.png,127,38,0,0,0,0,1,25,142,76,0,0,0,0,23,60,105,44,0,0,0,0,19,38,141,118,25,4,0,0,1,7,83,23,0,0,0,0,1,27,142,59,0,0,0,0,6,91,72,8,0,0,0,0,63,101,45,51,36,6,0,0,11,26,19,1,0,0,0,0,1,22,142,78,0,0,0,0,2,54,123,44,0,0,0,0,14,25,1,0,1,0,1,2,22,13,2,1,0,0,0,0,0,0,142,40,0,0,0,0,1,31,142,26,0,0,0,0,13,48,3,0,0,0,0,0,42,39
Left Turn_original_2.png_8a021575-dbaa-4b00-a1b0-910927778b98.png,146,22,0,0,0,0,0,9,137,10,0,0,0,0,1,27,146,26,0,0,0,0,0,3,23,4,0,0,0,0,0,0,146,44,0,0,0,0,6,44,146,22,0,0,0,0,15,52,146,27,0,0,0,0,6,37,41,5,0,0,0,0,0,2,77,2,0,0,0,0,146,146,40,1,0,0,0,0,138,146,47,0,0,0,0,0,60,114,16,0,0,0,0,0,1,12,8,2,0,0,0,0,82,62,10,2,0,0,0,0,31,35,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,1
Left Turn_original_2.png_8a0559fc-d980-458b-97d3-fbba5fb0e8af.png,0,9,167,17,0,1,0,0,13,79,106,3,0,1,0,0,11,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,48,167,20,1,0,0,0,167,157,69,0,0,0,0,0,110,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,101,7,5,2,11,1,0,1,167,8,0,0,0,0,0,2,156,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,80,7,0,4,7,0,0,0,167,11,0,0,0,0,0,1,132,1,0,0,0,0,1,8,0,0,0,0,0,0,1,1
Left Turn_original_2.png_8a294a40-c442-4899-b206-ec1a2fd53182.png,0,51,139,19,4,0,0,0,49,139,139,4,2,0,0,3,34,27,11,9,13,11,23,9,0,0,0,7,27,34,22,0,11,23,63,43,33,0,0,1,139,107,38,0,0,0,0,46,139,47,25,0,0,4,17,33,0,7,12,0,3,40,32,0,12,25,29,26,23,0,0,0,139,139,33,0,0,0,0,4,35,139,139,0,0,0,0,1,2,127,134,0,0,0,1,0,1,1,0,0,0,0,0,0,12,14,4,0,0,0,0,0,2,34,41,0,0,0,0,0,6,65,37,0,0,0,0,0
Left Turn_original_2.png_8b4d4c35-ed13-4903-9dde-cd807977eea6.png,150,45,2,0,0,0,0,0,105,40,4,1,0,0,0,0,150,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150,49,1,0,0,0,2,7,110,25,2,1,0,0,16,21,150,45,0,0,0,0,1,16,10,1,0,0,0,0,0,0,150,12,0,0,0,0,11,65,63,1,0,0,0,0,99,108,150,5,0,0,0,0,12,88,20,1,0,0,0,0,0,3,150,42,0,0,0,0,1,13,89,10,0,0,0,0,21,24,134,28,3,0,0,0,5,13,19,8,2,0,0,0,0,0
Left Turn_original_2.png_8c526434-23a1-42c4-8adf-78b97bb57642.png,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8,6,0,0,0,0,1,1,0,0,0,0,12,29,16,2,21,17,0,0,0,0,0,1,76,33,0,0,0,0,6,18,131,51,0,0,0,0,20,84,9,0,0,0,3,19,131,95,131,77,0,0,0,0,2,16,112,18,0,0,0,0,37,105,131,98,0,0,0,0,11,88,68,39,1,1,1,2,35,51,127,91,0,0,0,0,0,2,121,104,8,3,0,0,4,14,111,131,25,7,0,0,1,2,87,131,5,2,0,0,0,0
Left Turn_original_2.png_8de05121-7433-44cb-b18f-369e88751948.png,0,0,44,30,52,1,0,0,0,0,7,32,150,15,3,0,0,0,2,2,40,12,35,0,0,0,1,0,0,0,18,0,3,10,150,43,8,0,0,0,36,24,68,42,65,23,35,12,5,0,0,0,8,16,150,11,0,0,0,0,0,0,86,2,20,10,41,4,1,2,35,12,150,19,8,0,0,0,24,62,26,1,0,0,0,0,89,21,0,0,0,0,0,0,42,1,4,0,0,0,0,1,150,46,33,0,0,0,0,0,150,150,4,0,0,0,0,0,150,61,0,0,0,0,0,0,150,4
Left Turn_original_2.png_92389ceb-0d05-4aed-9375-2c5a46b86118.png,29,0,0,1,46,63,23,3,170,0,0,0,6,4,1,12,125,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,36,1,1,39,136,10,0,1,170,3,0,2,15,1,0,9,149,3,0,0,0,0,0,7,1,0,0,0,0,0,0,0,30,1,15,64,26,2,42,17,170,12,0,3,3,0,9,66,134,16,0,0,0,0,0,12,2,0,0,0,0,0,0,0,3,0,1,1,0,2,170,41,112,0,0,0,0,0,40,170,44,0,0,0,0,0,0,38,1,0,0,0,0,0,0,1
Left Turn_original_2.png_99ffe0c4-2f6d-4594-bc39-e7b2c31b51e0.png,23,0,0,1,150,70,1,5,150,92,11,0,3,2,0,8,55,89,150,0,0,0,0,0,0,2,43,0,0,0,0,0,21,0,0,8,150,29,7,7,150,29,6,0,5,2,5,20,61,31,63,0,0,0,0,2,0,1,15,0,0,0,0,0,3,0,0,1,150,102,40,8,63,31,53,17,33,14,32,20,10,33,150,8,3,0,0,0,0,2,38,0,0,0,0,0,0,0,0,4,150,45,22,0,0,0,6,14,103,48,25,0,0,2,33,8,16,10,33,0,0,0,6,0,0,0,4,0
Left Turn_original_2.png_9ad81ae1-0da0-4975-a0bb-7fd9f9eec2e5.png,56,16,1,0,0,0,0,0,206,15,0,0,0,0,0,6,78,1,0,0,0,0,13,11,0,0,0,0,0,0,3,0,85,7,0,0,0,0,0,0,206,6,0,0,0,0,2,32,109,0,0,0,0,0,45,37,0,0,0,0,0,0,9,0,93,4,0,0,0,0,0,1,206,14,0,0,0,0,0,12,152,3,0,0,0,1,17,16,0,0,0,0,0,0,4,0,76,4,0,0,0,0,0,6,206,3,0,0,0,0,1,34,127,1,0,0,0,0,42,38,0,0,0,0,0,0,11,0
Left Turn_original_2.png_9d20755c-9ed5-4459-8a1d-e5996fcf22fa.png,1,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,19,6,0,0,0,0,1,2,64,37,0,0,0,0,0,0,28,2,0,0,0,0,50,56,131,31,0,0,0,0,9,67,94,12,0,0,0,0,12,27,131,80,0,0,0,0,1,6,6,0,0,0,7,39,131,82,131,17,0,0,0,0,32,128,93,13,0,0,0,0,42,83,89,23,0,0,0,0,45,82,2,0,0,1,25,66,131,62,25,2,0,0,0,0,131,131,16,1,0,0,0,0,107,131,2,0,0,0,1,1,71,66
Left Turn_original_2.png_9d4f903a-f6cb-487d-b85d-42f8625e3fa8.png,1,108,70,0,0,0,0,0,38,130,62,0,0,0,0,2,35,52,7,1,0,0,0,2,0,2,3,9,8,0,0,0,13,139,122,0,0,0,0,0,139,139,23,0,0,0,0,11,106,22,3,0,0,0,0,11,2,3,3,3,2,2,1,0,101,75,31,0,0,1,4,49,139,62,4,0,0,0,0,108,86,34,2,0,0,0,0,11,12,5,0,0,1,0,0,3,102,0,0,0,0,2,14,139,139,0,0,0,0,0,1,139,38,2,0,0,0,0,1,33,9,0,0,1,2,0,0,7
Left Turn_original_2.png_a2b2fc70-e04f-4dad-911d-c9cb303c9f89.png,0,0,0,0,9,1,0,0,32,2,0,0,1,0,0,0,94,6,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,58,32,14,0,188,10,0,0,5,4,25,20,188,40,1,0,0,0,1,13,89,18,2,0,0,0,0,1,0,0,0,0,16,99,96,0,108,1,0,0,1,10,132,80,188,31,2,0,0,0,5,64,104,43,6,0,0,0,0,3,0,0,3,8,50,20,9,0,77,7,1,1,6,3,13,8,188,38,1,0,0,0,0,6,101,30,4,0,0,0,0,0
Left Turn_original_2.png_a5a1149b-899c-45af-87a6-cb645bd1db2f.png,0,22,150,0,0,0,0,0,1,43,141,0,0,0,0,0,13,53,29,0,0,0,0,0,3,2,0,0,1,0,0,0,1,51,150,0,0,0,0,1,32,144,150,0,0,0,0,3,150,150,34,0,0,0,0,3,22,5,0,0,0,0,0,0,8,11,29,0,0,0,4,27,122,31,25,0,0,0,1,75,150,23,2,0,0,0,0,51,32,0,0,0,0,0,0,2,25,0,0,0,0,0,0,15,148,0,0,0,0,0,0,40,150,0,0,0,0,0,0,31,19,0,0,0,0,0,0,1
Left Turn_original_2.png_ab844eef-1c12-438b-bb31-840e2b5f8518.png,1,1,0,0,0,0,0,1,19,1,0,0,0,0,3,37,19,0,0,0,0,24,95,106,80,8,0,0,0,50,63,44,1,2,1,0,0,0,0,2,115,17,0,0,0,0,3,51,138,21,0,0,0,35,54,125,29,1,1,4,1,87,138,57,0,0,0,0,0,0,37,92,28,3,0,0,0,0,96,138,114,5,5,15,0,1,30,138,15,1,15,69,2,5,19,13,0,0,1,2,0,0,89,138,0,0,7,26,0,0,70,138,0,0,18,66,0,0,11,35,0,0,7,51,4,0,0,0
Left Turn_original_2.png_abec5847-ac6b-4447-aa17-6569c52dd5b1.png,59,40,83,7,0,0,0,1,200,112,10,0,0,0,0,0,74,20,6,0,0,0,0,1,33,6,0,0,0,0,0,1,78,3,0,0,0,0,33,29,200,17,0,0,0,0,3,35,115,3,0,0,0,0,10,25,36,0,0,0,0,0,0,11,62,3,0,0,1,1,23,20,200,32,0,0,0,0,2,18,134,8,0,0,0,1,3,9,31,2,0,0,0,0,0,3,46,2,0,0,0,1,2,3,200,33,0,0,0,0,0,1,128,10,0,0,0,1,0,1,24,2,0,0,0,0,0,0
Left Turn_original_2.png_b5aedd40-5884-49f4-8b8a-9ba2ecbde1b2.png,127,3,0,0,0,0,0,12,144,3,0,0,0,0,2,28,150,13,0,0,0,0,0,5,17,1,0,0,1,0,0,0,150,1,0,0,0,0,0,19,150,1,0,0,0,0,3,47,150,13,0,0,0,0,0,8,26,2,0,0,1,0,0,0,150,2,0,0,0,0,0,18,135,1,0,0,0,0,6,56,150,9,0,0,0,0,0,15,33,2,0,0,1,0,0,0,150,8,0,0,0,0,0,3,123,3,0,0,0,0,1,15,150,11,0,0,0,0,0,4,30,2,0,1,1,0,0,0
Left Turn_original_2.png_b97fc268-e30c-4855-b5ce-68a6a06fba34.png,21,66,33,0,0,0,0,0,48,39,11,0,0,0,0,3,13,8,8,0,0,0,9,4,4,3,4,0,0,1,4,1,138,178,67,0,0,0,0,0,178,90,28,0,0,0,3,15,46,2,0,0,1,5,51,23,1,0,1,2,18,17,20,1,178,45,3,0,0,0,0,3,178,17,2,0,0,0,0,6,92,0,0,0,9,2,6,6,0,0,0,1,62,6,2,0,178,21,0,0,0,0,0,1,178,8,0,0,0,0,0,1,75,0,0,0,7,0,0,1,0,0,0,0,43,6,0,0
Left Turn_original_2.png_bd8a002f-99eb-4ee9-bce9-b869d5be2467.png,0,24,167,1,0,0,0,0,12,91,97,2,4,1,0,0,9,12,3,3,5,1,2,2,4,1,0,0,0,0,0,1,46,84,167,0,0,0,0,4,167,167,60,0,0,0,0,9,88,17,0,0,1,1,2,3,2,1,0,0,0,0,0,0,130,8,3,0,0,0,0,34,167,5,0,0,0,0,0,58,105,1,0,0,1,1,0,8,1,0,0,0,0,0,0,1,126,0,0,0,0,0,0,30,167,0,0,0,0,0,0,51,63,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1
Left Turn_original_2.png_c136afb0-3097-415d-aede-41dab081da9d.png,151,0,0,0,0,0,1,23,100,0,0,0,0,0,9,53,151,1,0,0,0,0,0,20,25,0,0,0,0,0,0,0,151,6,0,0,0,0,0,11,149,1,0,0,0,0,4,32,151,6,0,0,0,0,0,10,32,1,0,0,0,0,0,0,151,5,0,0,0,0,0,7,147,1,0,0,0,0,3,38,151,3,0,0,0,0,0,13,36,1,0,0,0,0,0,0,151,6,0,0,0,0,0,8,123,1,0,0,0,0,4,25,151,3,0,0,0,0,1,13,29,1,0,0,0,0,0,0
Left Turn_original_2.png_c3d1ce59-1dfc-41b2-994d-b4a196306778.png,82,14,0,0,0,0,0,1,167,14,0,0,0,0,0,2,130,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,82,7,0,0,0,1,13,9,167,9,0,0,0,0,0,11,157,1,0,0,0,0,0,12,4,0,0,0,0,0,0,2,27,0,0,0,0,6,167,35,167,2,0,0,0,0,53,134,131,1,0,0,0,0,0,20,2,0,0,0,0,0,0,2,0,0,0,0,0,1,167,18,25,0,0,0,0,0,104,114,24,0,0,0,0,0,2,27,2,0,0,0,0,0,0,1
Left Turn_original_2.png_c5ea0906-b96d-4230-8024-1b567f7ba743.png,1,108,76,0,0,0,0,0,26,123,81,0,0,0,0,1,28,54,11,1,0,0,0,1,0,2,3,8,8,1,0,0,6,137,137,0,0,0,0,0,137,137,43,0,0,0,0,10,115,29,3,0,0,0,0,12,2,4,3,3,2,1,1,0,67,68,43,0,0,2,6,35,137,76,11,0,0,0,0,113,104,34,1,0,0,0,0,15,13,5,0,0,1,0,1,4,81,0,0,0,0,5,21,128,137,0,0,0,0,0,1,137,41,1,0,0,0,0,1,38,10,0,0,1,3,0,0,8
